date,year,month,previous_day_rain_mm,season,rain_amount_mm,rain_occurrence,pred_rainfall,pred_rain_occurrence,rain_probability,error,sample_type
20200115,2020,1,2.7,Winter,0.3,1,1.9102646496371438,1,0.8208044174452632,1.6102646496371438,train
20200116,2020,1,0.3,Winter,3.4,1,1.0006677933352452,1,0.6864385109848241,-2.399332206664755,train
20200117,2020,1,3.4,Winter,0.1,0,1.0797039683686949,1,0.7706732047149195,0.9797039683686949,train
20200118,2020,1,0.1,Winter,0.3,1,1.350621220394121,1,0.6989812367743019,1.050621220394121,train
20200119,2020,1,0.3,Winter,0.6,1,1.0006677933352452,1,0.6864385109848241,0.40066779333524527,train
20200120,2020,1,0.6,Winter,0.1,0,0.7389089417222661,0,0.45681296878858735,0.6389089417222661,train
20200121,2020,1,0.1,Winter,0.0,0,1.350621220394121,1,0.6989812367743019,1.350621220394121,train
20200122,2020,1,0.0,Winter,0.2,1,1.3335820975124841,1,0.6683968930487831,1.1335820975124842,train
20200123,2020,1,0.2,Winter,0.3,1,1.3854983751567425,1,0.7237098917147864,1.0854983751567424,train
20200124,2020,1,0.3,Winter,0.0,0,1.0006677933352452,1,0.6864385109848241,1.0006677933352452,train
20200125,2020,1,0.0,Winter,0.2,1,1.3335820975124841,1,0.6683968930487831,1.1335820975124842,train
20200126,2020,1,0.2,Winter,0.1,0,1.3854983751567425,1,0.7237098917147864,1.2854983751567424,train
20200127,2020,1,0.1,Winter,1.6,1,1.350621220394121,1,0.6989812367743019,-0.24937877960587906,train
20200128,2020,1,1.6,Winter,3.5,1,4.418883249912334,1,0.9500244378526416,0.9188832499123336,train
20200129,2020,1,3.5,Winter,2.2,1,1.6412186891992786,1,0.8899927905482973,-0.5587813108007216,train
20200130,2020,1,2.2,Winter,0.1,0,1.8457173387649737,1,0.7727893555710907,1.7457173387649736,train
20200131,2020,1,0.1,Winter,2.1,1,1.350621220394121,1,0.6989812367743019,-0.7493787796058791,train
20200201,2020,2,2.1,Winter,4.4,1,6.362001767715533,1,0.7983963830820769,1.9620017677155328,train
20200202,2020,2,4.4,Winter,3.6,1,8.397732520086306,1,0.9438325353021318,4.797732520086306,train
20200203,2020,2,3.6,Winter,3.2,1,7.839981518254459,1,0.8797652837749552,4.639981518254459,train
20200204,2020,2,3.2,Winter,9.4,1,6.31904529047662,1,0.8474027329624734,-3.0809547095233807,train
20200205,2020,2,9.4,Winter,3.0,1,8.498940063506344,1,0.8276046789349012,5.498940063506344,train
20200206,2020,2,3.0,Winter,0.1,0,6.58105172732295,1,0.8474027329624734,6.48105172732295,train
20200207,2020,2,0.1,Winter,0.0,0,2.206300833167627,1,0.6504295585801222,2.206300833167627,train
20200208,2020,2,0.0,Winter,0.0,0,1.6719222091037556,0,0.34698578066346486,1.6719222091037556,train
20200209,2020,2,0.0,Winter,1.5,1,1.6719222091037556,0,0.34698578066346486,0.17192220910375555,train
20200210,2020,2,1.5,Winter,29.4,1,9.25128588849663,1,0.8708298125473661,-20.148714111503367,train
20200211,2020,2,29.4,Winter,4.1,1,5.692234460788402,1,0.9456482062588867,1.5922344607884025,train
20200212,2020,2,4.1,Winter,1.0,1,6.12737630574598,1,0.9374110881841771,5.12737630574598,train
20200213,2020,2,1.0,Winter,3.0,1,2.4063248009936715,1,0.7856893985552731,-0.5936751990063285,train
20200214,2020,2,3.0,Winter,7.3,1,6.58105172732295,1,0.8474027329624734,-0.71894827267705,train
20200215,2020,2,7.3,Winter,0.1,0,3.098363534004635,1,0.6573421033563355,2.998363534004635,train
20200216,2020,2,0.1,Winter,1.1,1,2.206300833167627,1,0.6504295585801222,1.106300833167627,train
20200217,2020,2,1.1,Winter,10.4,1,5.809298609707172,1,0.8386111892296406,-4.590701390292828,train
20200218,2020,2,10.4,Winter,3.0,1,3.794060321120412,1,0.896195037132699,0.794060321120412,train
20200219,2020,2,3.0,Winter,11.6,1,6.58105172732295,1,0.8474027329624734,-5.01894827267705,train
20200220,2020,2,11.6,Winter,0.1,0,4.338731306417633,1,0.7709592696777215,4.238731306417633,train
20200221,2020,2,0.1,Winter,7.4,1,2.206300833167627,1,0.6504295585801222,-5.193699166832373,train
20200222,2020,2,7.4,Winter,0.2,1,4.272133622199407,1,0.8013872956719208,4.072133622199407,train
20200223,2020,2,0.2,Winter,13.0,1,2.42656361127229,1,0.6888587408409758,-10.57343638872771,train
20200224,2020,2,13.0,Winter,12.7,1,7.126195449045809,1,0.9069151583867776,-5.573804550954191,train
20200225,2020,2,12.7,Winter,6.0,1,6.280317474501764,1,0.9087190877953487,0.28031747450176425,train
20200226,2020,2,6.0,Winter,14.3,1,5.868716147535537,1,0.8092063707550428,-8.431283852464464,train
20200227,2020,2,14.3,Winter,3.8,1,5.600894926331657,1,0.9688722425668554,1.8008949263316572,train
20200228,2020,2,3.8,Winter,9.8,1,6.75998855122741,1,0.8821108538370004,-3.0400114487725904,train
20200229,2020,2,9.8,Winter,7.8,1,6.443765975560853,1,0.7580090657429437,-1.3562340244391464,train
20200301,2020,3,7.8,Spring,2.1,1,5.273300772028996,1,0.9936929422740135,3.173300772028996,train
20200302,2020,3,2.1,Spring,0.9,1,2.984814736836882,1,0.701433066106794,2.084814736836882,train
20200303,2020,3,0.9,Spring,5.4,1,1.13105942729176,0,0.48032994469650003,-4.268940572708241,train
20200304,2020,3,5.4,Spring,2.8,1,3.59200955761736,1,0.9854877440360433,0.79200955761736,train
20200305,2020,3,2.8,Spring,2.6,1,3.4280053950693867,1,0.8138171321345544,0.8280053950693866,train
20200306,2020,3,2.6,Spring,15.8,1,6.394906920458311,1,0.8303549950759159,-9.40509307954169,train
20200307,2020,3,15.8,Spring,2.0,1,5.327180109160353,1,0.9951778903377818,3.327180109160353,train
20200308,2020,3,2.0,Spring,0.0,0,3.486518056453078,1,0.5571817860765976,3.486518056453078,train
20200309,2020,3,0.0,Spring,4.8,1,0.5575472537210677,0,0.20908141679206316,-4.242452746278932,train
20200310,2020,3,4.8,Spring,11.0,1,7.103906055410872,1,0.9677715436712762,-3.8960939445891283,train
20200311,2020,3,11.0,Spring,17.4,1,5.314906360622662,1,0.9576195416178233,-12.085093639377337,train
20200312,2020,3,17.4,Spring,4.3,1,4.394614190744626,1,0.9932399140829121,0.09461419074462629,train
20200313,2020,3,4.3,Spring,1.9,1,6.506420501105587,1,0.9897620625624709,4.606420501105587,train
20200314,2020,3,1.9,Spring,3.0,1,2.5458827737788896,1,0.571996700513354,-0.4541172262211104,train
20200315,2020,3,3.0,Spring,0.4,1,4.116659319287966,1,0.8682606326084238,3.7166593192879662,train
20200316,2020,3,0.4,Spring,0.0,0,1.0201560118894202,0,0.4988405288082381,1.0201560118894202,train
20200317,2020,3,0.0,Spring,0.2,1,0.5575472537210677,0,0.20908141679206316,0.3575472537210677,train
20200318,2020,3,0.2,Spring,0.0,0,1.278517812257412,0,0.43244243805715216,1.278517812257412,train
20200319,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200320,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200321,2020,3,0.0,Spring,2.0,1,0.5575472537210677,0,0.20908141679206316,-1.4424527462789323,train
20200322,2020,3,2.0,Spring,0.0,0,3.486518056453078,1,0.5571817860765976,3.486518056453078,train
20200323,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200324,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200325,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200326,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200327,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200328,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200329,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200330,2020,3,0.0,Spring,0.0,0,0.5575472537210677,0,0.20908141679206316,0.5575472537210677,train
20200331,2020,3,0.0,Spring,0.2,1,0.5575472537210677,0,0.20908141679206316,0.3575472537210677,train
20200401,2020,4,0.2,Spring,0.0,0,1.2918565657193746,0,0.2821665779159407,1.2918565657193746,train
20200402,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200403,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200404,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200405,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200406,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200407,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200408,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200409,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200410,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200411,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200412,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200413,2020,4,0.0,Spring,1.0,1,0.48668407491652216,0,0.1325946184993632,-0.5133159250834778,train
20200414,2020,4,1.0,Spring,0.0,0,1.3602283152211814,0,0.446694095244788,1.3602283152211814,train
20200415,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200416,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200417,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200418,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200419,2020,4,0.0,Spring,0.3,1,0.48668407491652216,0,0.1325946184993632,0.18668407491652217,train
20200420,2020,4,0.3,Spring,0.0,0,0.7494212499783589,0,0.3827482328808111,0.7494212499783589,train
20200421,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200422,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200423,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200424,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200425,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200426,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200427,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200428,2020,4,0.0,Spring,0.0,0,0.48668407491652216,0,0.1325946184993632,0.48668407491652216,train
20200429,2020,4,0.0,Spring,3.4,1,0.48668407491652216,0,0.1325946184993632,-2.9133159250834777,train
20200430,2020,4,3.4,Spring,5.0,1,2.8841691403251017,1,0.9139561304221084,-2.1158308596748983,train
20200501,2020,5,5.0,Spring,8.0,1,3.018323622117611,1,0.9202491721330542,-4.981676377882389,train
20200502,2020,5,8.0,Spring,6.0,1,5.780522780962112,1,0.989165585600968,-0.21947721903788775,train
20200503,2020,5,6.0,Spring,1.1,1,2.98815090579098,1,0.9207418653637109,1.88815090579098,train
20200504,2020,5,1.1,Spring,0.2,1,1.945375660856166,1,0.7848913348814374,1.7453756608561661,train
20200505,2020,5,0.2,Spring,0.0,0,1.343067351632079,0,0.2812169688056365,1.343067351632079,train
20200506,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200507,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200508,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200509,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200510,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200511,2020,5,0.0,Spring,0.9,1,0.5378948608292267,0,0.14133679109905817,-0.36210513917077336,train
20200512,2020,5,0.9,Spring,0.0,0,0.5375981165516353,0,0.36189360956992944,0.5375981165516353,train
20200513,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200514,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200515,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200516,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200517,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200518,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200519,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200520,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200521,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200522,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200523,2020,5,0.0,Spring,1.2,1,0.5378948608292267,0,0.14133679109905817,-0.6621051391707733,train
20200524,2020,5,1.2,Spring,0.3,1,2.176481162057949,1,0.8155802055274011,1.8764811620579491,train
20200525,2020,5,0.3,Spring,0.5,1,0.8352135952626916,0,0.4232087778292871,0.33521359526269157,train
20200526,2020,5,0.5,Spring,0.0,0,1.9417557337285287,0,0.4019283456947984,1.9417557337285287,train
20200527,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200528,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200529,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200530,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200531,2020,5,0.0,Spring,0.0,0,0.5378948608292267,0,0.14133679109905817,0.5378948608292267,train
20200601,2020,6,0.0,Summer,0.0,0,1.9414701441143962,0,0.3457582310618982,1.9414701441143962,train
20200602,2020,6,0.0,Summer,0.0,0,1.9414701441143962,0,0.3457582310618982,1.9414701441143962,train
20200603,2020,6,0.0,Summer,0.0,0,1.9414701441143962,0,0.3457582310618982,1.9414701441143962,train
20200604,2020,6,0.0,Summer,0.0,0,1.9414701441143962,0,0.3457582310618982,1.9414701441143962,train
20200605,2020,6,0.0,Summer,4.4,1,1.9414701441143962,0,0.3457582310618982,-2.458529855885604,train
20200606,2020,6,4.4,Summer,17.7,1,7.085899648831306,1,0.7180188494681649,-10.614100351168693,train
20200607,2020,6,17.7,Summer,0.2,1,4.222427292869857,1,0.9232821943537212,4.022427292869857,train
20200608,2020,6,0.2,Summer,0.1,0,3.346763946559055,0,0.4404798162468337,3.2467639465590548,train
20200609,2020,6,0.1,Summer,0.2,1,3.463647977825572,0,0.48291484309677357,3.263647977825572,train
20200610,2020,6,0.2,Summer,0.0,0,3.346763946559055,0,0.4404798162468337,3.346763946559055,train
20200611,2020,6,0.0,Summer,0.2,1,1.9414701441143962,0,0.3457582310618982,1.7414701441143963,train
20200612,2020,6,0.2,Summer,0.0,0,3.346763946559055,0,0.4404798162468337,3.346763946559055,train
20200613,2020,6,0.0,Summer,14.4,1,1.9414701441143962,0,0.3457582310618982,-12.458529855885605,train
20200614,2020,6,14.4,Summer,0.3,1,3.7164141304729714,1,0.9655803429264357,3.4164141304729716,train
20200615,2020,6,0.3,Summer,14.4,1,3.5822367710521155,0,0.387723129534955,-10.817763228947886,train
20200616,2020,6,14.4,Summer,0.4,1,3.7164141304729714,1,0.9655803429264357,3.3164141304729715,train
20200617,2020,6,0.4,Summer,23.1,1,3.782108354158632,0,0.3720199119233447,-19.31789164584137,train
20200618,2020,6,23.1,Summer,31.0,1,7.405557408213354,1,0.8665410567791939,-23.594442591786645,train
20200619,2020,6,31.0,Summer,0.4,1,7.405557408213354,1,0.8547401698938404,7.005557408213353,train
20200620,2020,6,0.4,Summer,0.0,0,3.782108354158632,0,0.3720199119233447,3.782108354158632,train
20200621,2020,6,0.0,Summer,0.0,0,1.9414701441143962,0,0.3457582310618982,1.9414701441143962,train
20200622,2020,6,0.0,Summer,2.7,1,1.9414701441143962,0,0.3457582310618982,-0.758529855885604,train
20200623,2020,6,2.7,Summer,0.0,0,4.936701893964251,1,0.7285616081790853,4.936701893964251,train
20200624,2020,6,0.0,Summer,0.0,0,1.9414701441143962,0,0.3457582310618982,1.9414701441143962,train
20200625,2020,6,0.0,Summer,0.0,0,1.9414701441143962,0,0.3457582310618982,1.9414701441143962,train
20200626,2020,6,0.0,Summer,0.0,0,1.9414701441143962,0,0.3457582310618982,1.9414701441143962,train
20200627,2020,6,0.0,Summer,14.5,1,1.9414701441143962,0,0.3457582310618982,-12.558529855885604,train
20200628,2020,6,14.5,Summer,1.4,1,3.7164141304729714,1,0.9655803429264357,2.3164141304729715,train
20200629,2020,6,1.4,Summer,0.0,0,5.1675978196680505,0,0.45699376720401935,5.1675978196680505,train
20200630,2020,6,0.0,Summer,0.0,0,1.9414701441143962,0,0.3457582310618982,1.9414701441143962,train
20200701,2020,7,0.0,Summer,22.1,1,1.7070024331596403,0,0.33572455147847874,-20.39299756684036,train
20200702,2020,7,22.1,Summer,8.8,1,7.7226736774595715,1,0.8865054817447979,-1.0773263225404293,train
20200703,2020,7,8.8,Summer,0.8,1,0.38200525409520186,1,0.6457697687601279,-0.4179947459047982,train
20200704,2020,7,0.8,Summer,0.3,1,3.0525017505406096,1,0.7969255442327406,2.7525017505406097,train
20200705,2020,7,0.3,Summer,1.1,1,1.5468149884387088,0,0.4893017592102757,0.4468149884387087,train
20200706,2020,7,1.1,Summer,0.1,0,2.4992807055564277,1,0.5085212456150058,2.3992807055564276,train
20200707,2020,7,0.1,Summer,1.7,1,1.7140594419434858,1,0.5912987671513561,0.01405944194348585,train
20200708,2020,7,1.7,Summer,2.7,1,3.137954990392978,1,0.6998498410778443,0.4379549903929778,train
20200709,2020,7,2.7,Summer,3.7,1,2.0853363201374537,1,0.7609372856706555,-1.6146636798625464,train
20200710,2020,7,3.7,Summer,0.8,1,0.9229112775588841,1,0.8802395044457221,0.12291127755888409,train
20200711,2020,7,0.8,Summer,3.0,1,3.0525017505406096,1,0.7969255442327406,0.05250175054060957,train
20200712,2020,7,3.0,Summer,5.2,1,1.5766565521241247,1,0.8991325960135121,-3.6233434478758753,train
20200713,2020,7,5.2,Summer,0.0,0,1.5216580759588012,1,0.6451333265442462,1.5216580759588012,train
20200714,2020,7,0.0,Summer,0.0,0,1.7070024331596403,0,0.33572455147847874,1.7070024331596403,train
20200715,2020,7,0.0,Summer,2.1,1,1.7070024331596403,0,0.33572455147847874,-0.3929975668403598,train
20200716,2020,7,2.1,Summer,0.5,1,1.9935227014584573,1,0.5405252438687507,1.4935227014584573,train
20200717,2020,7,0.5,Summer,1.2,1,0.7176776969753692,0,0.46534444281089793,-0.48232230302463075,train
20200718,2020,7,1.2,Summer,0.0,0,1.3616944552425587,0,0.41838028847001335,1.3616944552425587,train
20200719,2020,7,0.0,Summer,0.0,0,1.7070024331596403,0,0.33572455147847874,1.7070024331596403,train
20200720,2020,7,0.0,Summer,0.0,0,1.7070024331596403,0,0.33572455147847874,1.7070024331596403,train
20200721,2020,7,0.0,Summer,0.0,0,1.7070024331596403,0,0.33572455147847874,1.7070024331596403,train
20200722,2020,7,0.0,Summer,0.0,0,1.7070024331596403,0,0.33572455147847874,1.7070024331596403,train
20200723,2020,7,0.0,Summer,0.0,0,1.7070024331596403,0,0.33572455147847874,1.7070024331596403,train
20200724,2020,7,0.0,Summer,0.0,0,1.7070024331596403,0,0.33572455147847874,1.7070024331596403,train
20200725,2020,7,0.0,Summer,0.7,1,1.7070024331596403,0,0.33572455147847874,1.0070024331596403,train
20200726,2020,7,0.7,Summer,1.9,1,3.44609436509824,1,0.80350032821747,1.5460943650982402,train
20200727,2020,7,1.9,Summer,0.0,0,1.9283720407700768,0,0.3819764602831863,1.9283720407700768,train
20200728,2020,7,0.0,Summer,0.6,1,1.7070024331596403,0,0.33572455147847874,1.1070024331596402,train
20200729,2020,7,0.6,Summer,0.0,0,1.141045417910146,0,0.45567346774887013,1.141045417910146,train
20200730,2020,7,0.0,Summer,0.0,0,1.7070024331596403,0,0.33572455147847874,1.7070024331596403,train
20200731,2020,7,0.0,Summer,0.0,0,1.7070024331596403,0,0.33572455147847874,1.7070024331596403,train
20200801,2020,8,0.0,Summer,0.5,1,1.5148117479510281,0,0.3900873538022594,1.0148117479510281,train
20200802,2020,8,0.5,Summer,0.0,0,0.35005436988239214,0,0.4721453649963321,0.35005436988239214,train
20200803,2020,8,0.0,Summer,0.0,0,1.5148117479510281,0,0.3900873538022594,1.5148117479510281,train
20200804,2020,8,0.0,Summer,0.0,0,1.5148117479510281,0,0.3900873538022594,1.5148117479510281,train
20200805,2020,8,0.0,Summer,0.0,0,1.5148117479510281,0,0.3900873538022594,1.5148117479510281,train
20200806,2020,8,0.0,Summer,0.0,0,1.5148117479510281,0,0.3900873538022594,1.5148117479510281,train
20200807,2020,8,0.0,Summer,0.0,0,1.5148117479510281,0,0.3900873538022594,1.5148117479510281,train
20200808,2020,8,0.0,Summer,0.0,0,1.5148117479510281,0,0.3900873538022594,1.5148117479510281,train
20200809,2020,8,0.0,Summer,0.0,0,1.5148117479510281,0,0.3900873538022594,1.5148117479510281,train
20200810,2020,8,0.0,Summer,0.0,0,1.5148117479510281,0,0.3900873538022594,1.5148117479510281,train
20200811,2020,8,0.0,Summer,0.0,0,1.5148117479510281,0,0.3900873538022594,1.5148117479510281,train
20200812,2020,8,0.0,Summer,2.0,1,1.5148117479510281,0,0.3900873538022594,-0.48518825204897187,train
20200813,2020,8,2.0,Summer,0.1,0,1.8803930523252101,0,0.38348402488868205,1.78039305232521,train
20200814,2020,8,0.1,Summer,0.6,1,1.205190442549076,1,0.6308411720250603,0.6051904425490761,train
20200815,2020,8,0.6,Summer,0.0,0,0.773422090817168,0,0.46245530335168766,0.773422090817168,train
20200816,2020,8,0.0,Summer,3.5,1,1.5148117479510281,0,0.3900873538022594,-1.9851882520489719,train
20200817,2020,8,3.5,Summer,0.9,1,1.982229951027905,1,0.9095242233165801,1.0822299510279048,train
20200818,2020,8,0.9,Summer,0.2,1,2.865576758733806,1,0.7317231803507807,2.6655767587338057,train
20200819,2020,8,0.2,Summer,0.3,1,0.9437188368526714,1,0.5908452240300879,0.6437188368526714,train
20200820,2020,8,0.3,Summer,2.7,1,1.2784711127780592,0,0.49612791212602336,-1.421528887221941,train
20200821,2020,8,2.7,Summer,2.0,1,2.427731725973243,1,0.7897585388022137,0.42773172597324294,train
20200822,2020,8,2.0,Summer,0.0,0,1.8803930523252101,0,0.38348402488868205,1.8803930523252101,train
20200823,2020,8,0.0,Summer,0.2,1,1.5148117479510281,0,0.3900873538022594,1.3148117479510282,train
20200824,2020,8,0.2,Summer,0.3,1,0.9437188368526714,1,0.5908452240300879,0.6437188368526714,train
20200825,2020,8,0.3,Summer,0.0,0,1.2784711127780592,0,0.49612791212602336,1.2784711127780592,train
20200826,2020,8,0.0,Summer,0.6,1,1.5148117479510281,0,0.3900873538022594,0.9148117479510282,train
20200827,2020,8,0.6,Summer,0.7,1,0.773422090817168,0,0.46245530335168766,0.073422090817168,train
20200828,2020,8,0.7,Summer,0.9,1,3.276235114421103,1,0.807776657295344,2.376235114421103,train
20200829,2020,8,0.9,Summer,2.4,1,2.865576758733806,1,0.7317231803507807,0.465576758733806,train
20200830,2020,8,2.4,Summer,0.0,0,2.8240471645159237,1,0.7616201838316282,2.8240471645159237,train
20200831,2020,8,0.0,Summer,10.4,1,1.5148117479510281,0,0.3900873538022594,-8.885188252048973,train
20200901,2020,9,10.4,Fall,0.2,1,1.7103710525096665,1,0.8744168576865089,1.5103710525096665,train
20200902,2020,9,0.2,Fall,0.0,0,1.0868776759397032,0,0.3120009824510101,1.0868776759397032,train
20200903,2020,9,0.0,Fall,1.0,1,0.7863115057266176,0,0.13663301946169484,-0.21368849427338243,train
20200904,2020,9,1.0,Fall,1.9,1,2.2306661544889916,1,0.7362972916046867,0.3306661544889917,train
20200905,2020,9,1.9,Fall,0.3,1,2.6804925463128257,1,0.6768131150149698,2.380492546312826,train
20200906,2020,9,0.3,Fall,0.0,0,1.2417950200247239,1,0.5938466578634698,1.2417950200247239,train
20200907,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200908,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200909,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200910,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200911,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200912,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200913,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200914,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200915,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200916,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200917,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200918,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200919,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200920,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200921,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200922,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200923,2020,9,0.0,Fall,0.0,0,0.7863115057266176,0,0.13663301946169484,0.7863115057266176,train
20200924,2020,9,0.0,Fall,4.2,1,0.7863115057266176,0,0.13663301946169484,-3.4136884942733827,train
20200925,2020,9,4.2,Fall,2.2,1,3.168832013954621,1,0.9407879457645414,0.9688320139546209,train
20200926,2020,9,2.2,Fall,19.5,1,4.911342356590634,1,0.8232075486237596,-14.588657643409366,train
20200927,2020,9,19.5,Fall,20.0,1,5.612313402640342,1,0.902191008087578,-14.387686597359657,train
20200928,2020,9,20.0,Fall,0.8,1,4.585760627077601,1,0.8736181575790032,3.785760627077601,train
20200929,2020,9,0.8,Fall,2.3,1,1.2859605425689362,1,0.7391324942071553,-1.0140394574310636,train
